RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOPJUNE	CONFPOPJUNE_FLAG	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10958481	441238238061000000000	441238238	WARD COUNTY, WINKLER COUNTY	WARD COUNTY SHERIFFS OFFICE	2016	MONAHANS	44	79756	48	48475	9	9.29508197	9	19	1	68	0	51	0	0	0	51	0	0	0	-9	-9	0	0	42	0	9	0	0	0	0	0	51	0	0	0	11	1	40	1	51	0	24	1	27	1	 	0	0	51	0	18	1	8	1	21	1	0	1	0	1	0	1	4	1	 	0	1	0	1	51	0	0	0	0	0	0	0	0	0	 	0	0	6	0	0	0	0	0	0	0	0	0	6	0	31	51	0	43	1	6	1	49	0	68	0	580	1	72	1	652	1	540	1	64	1	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0	5	0	8	0	6	0	1	0	5	0	19	0
10958489	441246246061000000000	441246246	WILLIAMSON COUNTY	WILLIAMSON COUNTY SHERIFFS OFFICE	2016	GEORGETOWN	44	78626	48	48491	7	1.30404508	1.27884614	17	1	656	0	694	0	0	0	694	0	1	0	20	1	30	1	562	0	124	0	8	1	0	0	694	0	8	1	150	1	544	0	694	0	500	1	194	1	 	0	0	694	0	200	1	200	1	284	1	0	0	10	1	0	0	0	0	 	0	0	0	0	694	0	1	1	0	0	30	1	0	0	 	0	0	50	1	0	1	0	1	25	1	3	1	109	0	1	744	0	595	0	128	0	723	0	1104	0	10326	0	3691	0	14017	0	10249	0	3681	0	13930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	145	3	108	3	37	3	51	3	12	3	39	3	196	3
10958492	441249249061000000000	441249249	WISE COUNTY	WISE COUNTY SHERIFFS OFFICE	2016	DECATUR	44	76234	48	48497	3	5.22222201	4.69999981	14	1	187	0	188	0	0	0	188	0	0	0	-9	-9	5	1	154	0	34	0	0	0	0	0	188	0	0	0	26	1	162	1	188	0	140	1	48	1	 	0	1	188	0	152	1	13	1	22	1	0	0	0	0	1	1	0	0	 	0	0	0	0	188	0	0	0	0	0	0	0	0	0	 	0	0	38	1	0	0	0	0	2	1	0	1	40	1	1	209	0	154	0	35	0	189	0	338	0	3334	1	758	1	4092	0	3310	1	752	1	4062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	40	0	20	0	20	0	12	0	5	0	7	0	52	0
10958493	441250250061000000000	441250250	WOOD COUNTY	WOOD COUNTY SHERIFFS OFFICE	2016	QUITMAN	44	75783	48	48499	8	5.15508193	4.90361452	18	1	134	0	110	0	0	0	110	0	0	0	-9	-9	2	0	86	0	24	0	0	0	0	0	110	0	0	0	14	1	96	1	110	0	90	0	16	0	Parole Warrant	4	0	110	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	110	0	0	0	0	0	2	0	0	0	 	0	0	4	0	0	0	0	0	0	0	0	0	6	0	1	119	0	97	0	21	0	118	0	158	0	1025	0	383	0	1408	0	1037	0	371	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	18	0	8	0	0	0	0	0	0	0	26	0
10958330	441056056061000000000	446056056	HARTLEY COUNTY	Dallam-Hartley County Jail	2016	DALHART	44	79022	48	48205	12	1	1	26	1	38	1	21	1	0	0	21	1	0	0	-9	-9	0	1	19	0	2	0	0	0	0	0	21	1	0	0	6	1	15	1	21	1	16	0	5	0	 	0	0	21	1	9	0	4	0	7	0	0	0	1	0	0	0	0	0	 	0	0	0	0	21	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	34	0	28	1	9	1	37	1	51	0	765	1	215	1	980	1	748	1	213	1	961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0	8	0	7	0	4	0	0	0	4	0	19	0
10958299	448019019060000014700	448019019	MILLER COUNTY	BOWIE COUNTY SHERIFFS OFFICE	2016	TEXARKANA	44	75501	05	05091	7	1.30404508	1.27884614	17	1	864	0	826	1	0	0	826	0	0	0	-9	-9	0	0	740	0	85	0	1	0	0	0	826	1	1	0	440	1	386	1	826	1	613	1	213	1	 	0	0	826	1	409	0	393	0	20	0	3	0	1	0	0	0	0	0	 	0	0	0	0	826	1	47	0	0	0	0	0	0	0	 	0	0	336	0	335	0	0	0	82	0	26	0	826	0	31	826	0	715	1	78	0	793	1	921	0	5890	0	2344	0	8234	0	4497	0	1872	0	6369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	162	0	96	0	66	0	39	0	10	0	29	0	201	0
10958506	448073073063000000000	448073073	FALLS COUNTY	FALLS COUNTY SHERIFFS OFFICE	2016	MARLIN	44	76661	48	48145	10	15.15689616	14.89999962	20	1	40	1	40	1	0	0	40	1	1	0	2	0	1	0	35	1	5	1	0	0	0	0	40	1	0	0	10	1	30	1	40	1	20	1	20	1	 	0	0	40	1	10	1	19	1	10	1	0	0	1	1	0	0	0	0	 	0	0	0	0	40	1	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	0	0	0	0	0	0	3	0	15	45	1	30	1	5	1	35	1	107	0	400	1	100	1	500	1	375	1	75	1	450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	3	0	5	0	2	0	0	0	2	0	10	0
10958344	448074074061000000000	448074074	FANNIN COUNTY	FANNIN COUNTY JAIL	2016	BONHAM	44	75418	48	48147	7	1.30404508	1.27884614	17	1	470	0	512	0	0	0	512	0	1	0	50	1	30	1	405	0	107	0	0	1	0	1	512	0	0	0	505	1	7	1	512	0	502	1	10	1	 	0	0	512	0	209	1	105	1	189	1	1	1	8	1	0	1	0	1	 	0	1	0	1	512	0	385	1	0	0	0	0	0	0	 	0	1	0	0	0	0	0	0	127	0	0	0	512	0	31	512	0	374	1	126	1	500	1	535	0	1736	1	578	1	2314	1	1781	1	594	1	2375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	96	1	57	1	39	1	44	1	18	1	26	1	140	1
10958764	448104104062000000000	448104104	HASKELL COUNTY	ROLLING PLAINS DETENTION CENTER	2016	HASKELL	44	79521	48	48207	7	1.30404508	1.27884614	17	1	508	0	419	0	0	0	419	0	0	0	-9	-9	406	0	386	0	33	0	0	0	0	0	419	0	0	0	13	0	406	0	419	0	1	0	12	0	ICE HOLD	406	0	419	0	94	1	45	1	275	1	2	1	3	1	0	0	0	0	 	0	0	0	0	419	0	0	0	0	0	406	0	0	0	 	0	0	0	0	0	0	0	0	13	0	0	0	419	0	8	515	0	432	0	32	0	464	0	555	0	5190	0	164	0	5354	0	5148	0	318	0	5466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	63	0	36	0	27	0	28	0	8	0	20	0	91	0
10958762	448146146061000000000	448146146	LIBERTY COUNTY	LIBERTY COUNTY JAIL -  COMMUNITY EDUCATION CENTER	2016	LIBERTY	44	77575	48	48291	7	1.30404508	1.27884614	17	1	236	0	208	0	0	0	208	0	0	0	-9	-9	0	0	177	0	31	0	0	0	0	0	208	0	0	0	41	0	167	0	208	0	139	0	69	0	 	0	0	208	0	139	0	59	0	10	0	0	0	0	0	0	0	0	0	 	0	0	0	0	208	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	12	0	1	0	13	0	14	224	0	189	0	34	0	223	0	281	0	3123	0	1016	0	4139	0	3042	0	1031	0	4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	53	0	13	0	40	0	9	0	2	0	7	0	62	0
10958511	448233233061000000000	448233233	VAL VERDE COUNTY	GEO-VAL VERDE CORRECTIONAL FACILITY	2016	DEL RIO	44	78840	48	48465	1	1.0546875	1	7	1	1132	0	1235	0	0	0	1235	0	1	0	2	0	904	0	1105	0	130	0	0	0	0	0	1235	0	0	0	685	3	550	3	1235	0	652	3	583	3	 	0	3	1235	0	24	0	8	0	1201	0	0	0	0	0	0	0	0	0	 	0	0	2	0	1235	0	1087	0	0	0	35	0	0	0	 	0	0	111	0	0	0	0	0	2	0	0	0	1235	0	27	1271	0	1037	0	118	0	1155	0	1440	0	18256	0	2867	0	21123	0	18491	0	3008	0	21499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	195	0	122	0	73	0	97	0	42	0	55	0	292	0
10958512	451001001061000000000	451001001	BEAVER COUNTY	BEAVER COUNTY SHERIFFS OFFICE	2016	BEAVER	45	84713	49	49001	7	1.30404508	1.27884614	17	1	365	1	377	1	0	0	377	1	0	0	-9	-9	13	1	374	1	3	1	0	0	0	0	377	1	0	0	366	1	11	1	377	1	366	1	11	1	 	0	0	377	1	226	1	20	1	89	1	14	1	10	1	11	1	0	1	 	0	0	7	0	377	1	0	0	0	0	0	0	0	0	 	0	0	354	1	0	0	0	0	0	0	0	0	354	1	28	382	1	363	1	3	1	366	0	404	1	492	1	22	1	514	1	426	1	39	1	465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	31	0	28	0	3	0	15	1	10	1	5	1	46	1
10958517	451006006061000000000	451006006	DAVIS COUNTY	DAVIS COUNTY SHERIFFS OFFICE	2016	FARMINGTON	45	84025	49	49011	7	1.30404508	1.27884614	17	1	692	0	630	0	0	1	630	1	1	0	2	1	58	1	503	0	127	0	0	0	0	0	630	0	0	0	441	1	189	1	630	0	320	1	290	1	Holds / Detainers	20	1	630	0	418	1	37	1	107	1	18	1	25	1	5	1	0	0	 	0	0	20	1	630	0	62	0	4	0	0	0	0	0	 	0	0	82	0	0	0	0	0	0	0	0	0	148	0	10	648	0	508	1	117	1	625	0	910	0	7874	0	1650	1	9524	0	7371	0	1523	0	8894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	112	1	84	1	28	1	67	1	29	1	38	1	179	1
10958519	451008008061000000000	451008008	EMERY COUNTY	EMERY COUNTY SHERIFFS OFFICE	2016	CASTLE DALE	45	84513	49	49015	9	9.29508197	9	19	1	18	0	18	1	0	1	18	1	0	0	-9	-9	17	1	14	1	4	1	0	0	0	0	18	1	0	0	4	1	14	1	18	1	6	1	12	1	 	0	1	18	1	12	1	2	1	2	1	1	1	1	1	0	1	0	1	 	0	1	0	1	18	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	0	0	1	18	1	0	1	18	1	25	18	1	14	1	4	1	18	1	88	1	200	1	50	1	250	1	200	1	50	1	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	5	0	5	0	0	0	1	0	0	0	1	0	6	0
10952714	451018018061000000000	451018018	SALT LAKE COUNTY	SALT LAKE COUNTY SHERIFFS OFFICE	2016	SALT LAKE CITY	45	84119	49	49035	1	1.0546875	1	7	1	1906	1	1852	1	51	1	1903	1	0	0	-9	-9	4	1	1501	1	351	1	0	0	0	0	1852	1	0	0	0	1	1852	1	1852	1	1383	3	168	3	 	301	3	1852	1	1538	1	183	1	0	1	56	1	75	1	0	1	0	1	 	0	1	0	1	1852	1	16	1	0	1	20	1	0	1	 	0	1	0	1	0	1	0	1	20	1	1	1	57	1	12	1913	1	1566	1	368	1	1934	1	2050	0	21083	1	7135	1	28218	1	22843	1	5109	1	27952	1	51	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	51	1	537	1	453	1	84	1	286	1	100	1	186	1	823	0
10958528	451020020061000000000	451020020	SANPETE COUNTY	SANPETE COUNTY SHERIFFS OFFICE	2016	MANTI	45	84642	49	49039	9	9.29508197	9	19	1	114	0	108	0	0	0	108	0	1	0	0	0	3	1	99	0	9	0	0	0	0	0	108	0	0	0	94	1	14	1	108	0	94	1	14	1	 	0	0	108	0	88	0	2	0	11	0	2	0	1	0	0	0	3	0	 	0	0	1	0	108	0	0	0	0	0	0	0	0	0	 	0	0	63	0	0	0	0	0	1	1	1	1	65	0	11	118	0	104	0	13	0	117	0	128	0	604	0	262	0	866	0	587	0	261	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	28	0	21	0	7	0	2	0	0	0	2	0	30	0
10958532	451024024061000000000	451024024	UINTAH COUNTY	UINTAH COUNTY SHERIFFS OFFICE	2016	VERNAL	45	84078	49	49047	8	5.15508193	4.90361452	18	1	188	0	201	0	0	0	201	0	1	0	2	1	1	0	180	0	21	0	0	0	0	0	201	0	0	0	132	1	69	1	201	0	118	1	83	1	 	0	0	201	0	121	1	4	1	37	1	19	1	3	1	4	1	13	1	 	0	1	0	1	201	0	2	0	0	0	0	1	0	0	 	0	0	92	0	0	0	0	0	0	0	0	0	94	1	30	202	0	172	1	24	1	196	1	384	0	2793	1	1401	1	4194	0	2115	1	1089	1	3204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	33	0	23	0	10	0	12	0	4	0	8	0	45	0
10958533	451025025061000000000	451025025	UTAH COUNTY	UTAH COUNTY SHERIFFS OFFICE	2016	SPANISH FORK	45	84660	49	49049	1	1.05357143	1	8	1	712	1	720	1	78	1	798	1	0	0	-9	-9	0	0	600	1	120	1	0	0	0	0	720	1	0	0	300	1	420	1	720	1	500	1	220	1	 	0	0	720	1	584	0	15	0	106	0	10	0	5	0	0	0	0	0	 	0	0	0	0	720	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	720	1	685	1	135	1	820	1	1172	0	21748	0	7002	0	28750	0	22057	0	7060	0	29117	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	78	1	158	0	136	0	22	0	124	0	64	0	60	0	282	0
10958536	451029029061000000000	451029029	WEBER COUNTY	WEBER COUNTY SHERIFFS OFFICE	2016	OGDEN	45	84404	49	49057	1	1.05357143	1	8	1	907	0	998	0	42	0	1040	0	1	0	0	0	80	1	751	0	247	0	0	0	0	0	998	0	0	0	648	0	350	0	998	0	754	1	243	1	Civil	1	1	998	0	493	1	62	1	403	1	9	1	3	1	2	1	0	1	 	0	1	26	1	998	0	191	0	0	0	0	0	0	0	 	0	0	114	0	0	0	0	0	0	1	0	1	305	0	31	998	0	759	1	178	1	937	1	1168	0	7691	1	3094	1	10785	1	7896	1	2788	1	10684	1	0	0	0	0	0	0	42	0	0	0	0	0	0	0	 	0	0	42	0	194	0	127	0	67	0	49	0	18	0	31	0	243	0
10958542	471007007061000000000	471007007	ARLINGTON COUNTY	ARLINGTON COUNTY SHERIFFS OFFICE	2016	ARLINGTON	47	22201	51	51013	7	1.30404508	1.27884614	17	1	464	1	506	1	393	1	899	1	1	0	5	1	66	1	442	1	64	1	0	0	0	0	506	1	0	0	416	1	90	1	506	1	410	1	96	1	 	0	1	506	1	126	1	319	1	58	1	0	1	3	1	0	1	0	1	 	0	1	0	1	506	1	16	1	0	1	0	1	0	1	 	0	0	0	1	0	1	0	1	2	1	19	1	37	1	31	506	1	413	1	60	1	473	1	509	1	5067	1	1252	1	6319	1	5024	1	1237	1	6261	1	0	1	0	1	97	1	0	1	264	1	12	1	20	1	 	0	1	393	1	229	1	160	1	69	1	51	1	25	1	26	1	280	0
10958547	471021021061000000000	471021021	CHESTERFIELD COUNTY	CHESTERFIELD COUNTY SHERIFFS OFFICE	2016	CHESTERFIELD	47	23832	51	51041	7	1.30404508	1.27884614	17	1	318	0	270	0	11	0	281	0	0	0	-9	-9	5	1	232	0	38	0	0	0	0	0	270	0	0	0	162	1	108	1	270	0	212	0	57	0	ordinance	1	0	270	0	138	0	110	0	22	0	0	0	0	0	0	0	0	0	 	0	0	0	0	270	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	345	0	256	1	36	1	292	1	250	0	10408	0	3179	0	13587	0	10483	0	3149	0	13632	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	11	0	95	0	71	0	24	0	44	0	37	0	7	0	139	0
10958548	471024024061000000000	471024024	CULPEPER COUNTY	CULPEPER COUNTY SHERIFFS OFFICE	2016	CULPEPER	47	22701	51	51047	9	9.29508197	9	19	1	76	0	67	0	4	0	71	0	1	0	2	0	0	0	57	0	10	0	0	0	0	0	67	0	0	0	25	0	42	0	67	0	57	0	10	0	 	0	0	67	0	35	0	23	0	9	0	0	0	0	0	0	0	0	0	 	0	0	0	0	67	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	96	0	64	1	12	1	76	0	37	0	2210	0	618	0	2828	0	2197	0	632	0	2829	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	4	0	23	0	19	0	4	0	10	0	2	0	8	0	33	0
10952740	471030030061000000000	471030030	FAIRFAX CITY	FAIRFAX COUNTY SHERIFFS OFFICE	2016	FAIRFAX	47	22030	51	51059	1	1.0546875	1	7	1	1003	1	998	1	10	1	1008	1	1	0	7	1	63	1	888	1	109	1	1	1	0	0	998	1	1	0	669	1	329	1	998	1	518	0	90	0	Combo:Ordinance	390	0	998	1	552	0	399	0	0	0	1	0	40	0	0	0	0	0	 	0	0	6	0	998	1	1	0	0	0	1	0	0	0	 	0	0	0	0	0	0	1	0	20	0	4	0	27	0	4	1104	0	854	0	175	0	1029	0	1260	0	15302	0	3134	0	18436	0	15143	0	3101	0	18244	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	10	1	511	0	405	0	106	0	86	0	29	0	57	0	597	0
10958550	471031031061000000000	471031031	FAUQUIER COUNTY	FAUQUIER COUNTY SHERIFFS OFFICE	2016	WARRENTON	47	20186	51	51061	8	5.15508193	4.90361452	18	1	62	1	82	1	2	1	84	1	1	0	5	1	0	1	72	1	10	1	0	1	0	1	82	1	0	0	44	1	38	1	82	1	50	1	32	1	 	0	1	82	1	60	1	22	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	82	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	90	1	70	1	10	1	80	1	56	1	1243	1	400	1	1643	1	1163	1	400	1	1563	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	1	30	1	26	1	4	1	7	1	1	1	6	1	37	1
10952747	471044044061000000000	471044044	RICHMOND CITY	HENRICO COUNTY SHERIFF'S OFFICE	2016	HENRICO	47	23228	51	51087	1	1.0546875	1	7	1	1274	0	1331	0	45	1	1376	1	1	0	80	1	8	1	1092	1	239	1	0	0	0	0	1331	0	0	0	705	1	626	1	1331	0	958	1	373	1	 	0	1	1331	0	512	1	816	1	0	1	0	1	3	1	0	1	0	1	 	0	1	0	1	1331	0	0	0	0	0	0	0	0	0	 	0	0	131	1	0	0	0	0	5	1	0	0	136	1	10	1373	0	1007	1	233	1	1240	1	857	0	12397	1	2964	1	15361	0	12291	1	2850	1	15141	1	45	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	45	1	290	1	145	1	145	1	80	1	40	1	40	1	370	0
10958556	471045045061000000000	471045045	MARTINSVILLE CITY	HENRY COUNTY SHERIFFS OFFICE	2016	MARTINSVILLE	47	24112	51	51089	8	5.15508193	4.90361452	18	1	174	0	172	0	4	0	176	0	0	0	-9	-9	15	0	145	0	27	0	0	0	0	0	172	0	0	0	72	0	100	0	172	0	61	0	111	0	 	0	0	172	0	102	0	55	0	15	0	0	0	0	0	0	0	0	0	 	0	0	0	0	172	0	0	0	0	0	0	0	0	0	 	0	0	172	0	0	0	0	0	0	0	0	0	172	0	17	177	0	147	0	28	0	175	0	67	0	1309	0	437	0	1746	0	871	0	410	0	1281	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	4	0	28	0	20	0	8	0	6	0	3	0	3	0	34	0
10958574	471083083061000000000	471083083	HARRISONBURG CITY	ROCKINGHAM COUNTY SHERIFF'S OFFICE	2016	HARRISONBURG	47	22801	51	51660	7	1.30404508	1.27884614	17	1	305	0	325	0	0	0	325	0	0	0	-9	-9	1	0	272	0	53	0	0	0	0	0	325	0	0	0	121	0	204	0	325	0	303	0	22	0	 	0	0	325	0	222	0	60	0	42	0	0	0	1	0	0	0	0	0	 	0	0	0	0	325	0	6	0	0	0	0	0	0	0	 	0	0	41	0	0	0	0	0	1	0	0	0	48	0	19	329	0	263	0	51	0	314	0	208	0	2992	0	889	0	3881	0	2251	0	672	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	74	0	53	0	21	0	10	0	0	0	10	0	84	0
10952777	472105701061000000000	472105701	CHESAPEAKE CITY	CHESAPEAKE CITY JAIL	2016	CHESAPEAKE	47	23322	51	51550	1	1.0546875	1	7	1	909	0	901	0	8	0	909	0	1	0	0	0	0	0	777	0	124	0	0	0	0	0	901	0	0	0	503	0	398	0	901	0	777	0	124	0	 	0	0	901	0	388	0	506	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	901	0	11	0	0	0	0	0	0	0	 	0	0	221	0	0	0	0	0	7	0	0	0	239	0	11	956	0	806	0	118	0	924	0	555	0	5393	0	1578	0	6971	0	5407	0	1584	0	6991	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	8	0	358	0	277	0	81	0	46	0	14	0	32	0	404	0
10958582	472109001062000000000	472109001	DANVILLE CITY	DANVILLE SHERIFFS OFFICE	2016	DANVILLE	47	24541	51	51590	7	1.30404508	1.27884614	17	1	211	1	200	1	0	0	200	1	1	0	5	1	2	1	135	1	65	1	0	0	0	0	200	1	0	0	85	1	115	1	200	1	150	1	50	1	 	0	0	200	1	77	1	122	1	1	1	0	0	0	0	0	0	0	0	 	0	0	0	0	200	1	0	0	0	0	1	1	0	0	 	0	0	100	1	0	0	0	0	4	1	0	0	105	0	15	241	1	170	1	67	1	237	1	213	0	2000	1	1500	1	3500	1	1500	1	1000	1	2500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	73	1	49	1	24	1	9	1	1	1	8	1	82	1
10958581	472109001060100000000	472109001	DANVILLE CITY	DANVILLE ADULT DETENTION CENTER	2016	DANVILLE	47	24540	51	51590	7	1.30404508	1.27884614	17	1	103	4	140	4	0	4	140	4	-9	-9	-9	-9	-9	-9	140	4	0	4	0	4	0	4	140	4	-9	-9	19	4	121	4	140	4	46	4	94	4	 	0	4	140	4	43	4	96	4	0	4	0	4	0	4	0	4	0	4	 	0	4	1	4	140	4	24	4	0	4	0	4	0	4	 	0	4	19	4	0	4	0	4	1	4	0	4	44	4	-9	-9	-9	137	4	0	4	137	4	137	4	1619	4	0	4	1619	4	1593	4	0	4	1593	4	0	4	0	4	0	4	0	4	0	4	0	4	0	4	 	0	4	0	4	13	4	3	4	10	4	0	4	0	4	0	4	13	4
10958584	472115001061000000000	472115001	HAMPTON CITY	HAMPTON SHERIFFS OFFICE	2016	HAMPTON	47	23661	51	51650	7	1.30404508	1.27884614	17	1	347	0	331	0	0	0	331	0	1	0	10	0	9	1	293	0	38	0	0	0	0	0	331	0	0	0	121	1	210	1	331	0	280	1	51	1	 	0	0	331	0	91	1	238	1	0	0	0	0	1	1	0	0	0	0	 	0	0	1	1	331	0	0	0	0	0	0	0	0	0	 	0	0	57	0	0	0	0	0	0	0	0	0	57	0	18	360	0	307	0	36	0	343	0	468	0	4474	0	1357	0	5831	0	4220	0	1358	0	5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	128	0	81	0	47	0	37	0	8	0	29	0	165	0
10952786	472122001061000000000	472122001	NORFOLK CITY	NORFOLK SHERIFF'S OFFICE	2016	NORFOLK	47	23510	51	51710	1	1.0546875	1	7	1	1118	0	1063	0	18	0	1081	0	0	0	-9	-9	12	0	1021	0	42	0	0	0	0	0	1063	0	0	0	465	0	598	0	1063	0	932	0	131	0	 	0	0	1063	0	203	0	848	0	9	0	0	0	3	0	0	0	0	0	 	0	0	0	0	1063	0	3	0	0	0	1	0	0	0	 	0	0	166	0	0	0	0	0	4	0	0	0	174	0	4	1137	0	1082	0	33	0	1115	0	833	0	7422	1	226	1	7648	0	7413	1	226	1	7639	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	18	0	367	0	265	0	102	0	91	0	41	0	50	0	458	0
10958589	472125001061000000000	472125001	PORTSMOUTH CITY	PORTSMOUTH SHERIFFS OFFICE	2016	PORTSMOUTH	47	23704	51	51740	7	1.30404508	1.27884614	17	1	205	0	189	0	0	0	189	0	1	0	16	0	0	0	189	0	0	0	0	0	0	0	189	0	0	0	138	1	51	1	189	0	155	1	34	1	 	0	0	189	0	27	1	162	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	189	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	198	1	200	1	5	1	205	0	288	0	2963	0	784	0	3747	0	2897	0	784	0	3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	60	0	40	0	20	0	12	0	4	0	8	0	72	0
